cluster-id,label,argument
5,学校生活の不便,英単語の似ているものを覚えるのが大変
5,学校生活の不便,子供が、デジタルツールを使いつつ、自然に触れる大切さを知る必要がある
5,学校生活の不便,デジタルと自然を両立した子ども向け教育法が乏しい
5,学校生活の不便,教材動画が長く、集中が続かない。短い動画が求められている
5,学校生活の不便,学生時代に学んだ内容が将来どう活きるか見えにくい
5,学校生活の不便,スペルが似ている英単語の識別が難しい
5,学校生活の不便,学習内容が整理されず、復習の仕組みがない
5,学校生活の不便,出席と勤怠管理が異なること
5,学校生活の不便,今日の自分の体力に見合った労働時間が何時間なのかがわからない
5,学校生活の不便,同じ授業を履修している知り合いの確認
5,学校生活の不便,未提出の課題の確認
5,学校生活の不便,会議の録画や録音を見返したり聞き返すのが大変。録音してもiPhoneの容量を食わせて終わってることが多いの。
5,学校生活の不便,成績が学期末にならないとちゃんと分からない
5,学校生活の不便,授業で分からないところがあったときに授業中すぐには聞けない
5,学校生活の不便,授業中に先生までの距離が遠くて発言や質問しづらいことがある
5,学校生活の不便,短時間単発のバイトをしたいが内容が大変だったり遠かったりでなかなか条件に合う仕事がない
5,学校生活の不便,テストや課題の計画を立てて、それに沿って効率よく勉強したいがその計画を立てる時間がない。また最も効率の良い計画を立てるのが難しい
5,学校生活の不便,スケジュール決めるときに保留になると約束そのものを忘れる
5,学校生活の不便,時間の使い方が下手
5,学校生活の不便,1日の記録を残すのが面倒
5,学校生活の不便,1日のスケジュールを考えるのが面倒くさい
5,学校生活の不便,デスクワークが長引いた時に定期的な通知などでストレッチを促して欲しい。
5,学校生活の不便,長いデスクワークをした時の疲労度を知りたい。
5,学校生活の不便,息子の算数力アップのために3つの数字の足し算の練習を楽しくやってもらいたい。
5,学校生活の不便,社員の月間シフト表が自動的に組まれたらいいのに。
5,学校生活の不便,社内で研修をする時の配席表が自動的に作成されたらいいのに。
5,学校生活の不便,息子のくもんの算数の答えが間違っていた時にどうして間違えたのかの分析をするのが大変。
5,学校生活の不便,息子のくもんの算数の答え合わせが面倒。
5,学校生活の不便,議事録：LINEアカウントとプロダクトの連携
5,学校生活の不便,就活情報が整理できない
5,学校生活の不便,授業でUSBを使用した後抜き忘れる
5,学校生活の不便,授業に必要なものを忘れる
5,学校生活の不便,次の授業が何時からか忘れる
5,学校生活の不便,次の授業がどの教室か忘れる
5,学校生活の不便,課題を出し忘れる
5,学校生活の不便,本を借りるために図書館まで移動するのが面倒
5,学校生活の不便,課題を全て提出したか不安になる
5,学校生活の不便,自分が取得した資格を忘れる
5,学校生活の不便,英単語の発音に迷う
5,学校生活の不便,英文の精読時に品詞に迷う
5,学校生活の不便,社内の図書貸出がアレになっている
5,学校生活の不便,読書会で紹介してもらった本、誰が紹介してくれたか集計
5,学校生活の不便,課題の提出期限がわからなくなる時がある
5,学校生活の不便,授業資料や課題の提出先が科目ごとに異なるプラットフォームで混乱する
5,学校生活の不便,ノートPCのバッテリーが授業中に切れそうになる
5,学校生活の不便,履修登録期間を忘れてしまう
5,学校生活の不便,資料をプリントアウトし忘れて授業に行ってしまう
5,学校生活の不便,スマホの通知音が授業中に鳴ってしまう
5,学校生活の不便,長時間のオンライン授業で目が疲れる
5,学校生活の不便,図書館で借りたい本が誰かに借りられている
5,学校生活の不便,オンラインと対面授業が混在する日のスケジュール管理が難しい
5,学校生活の不便,自習室で静かな席を見つけるのに時間がかかる
5,学校生活の不便,教室移動の際に次の教室の場所をいつも忘れてしまう
5,学校生活の不便,講義室についたらペンの芯がなくなっていることに気づく
5,学校生活の不便,レポート作成時に必要な参考文献をどこにメモしたか忘れる
5,学校生活の不便,課題の締め切り、やったかどうかを一覧で管理したい
5,学校生活の不便,大学の講義について、みんなの評価や感想を気軽に知る方法がない。
5,学校生活の不便,授業の進度がクラス全体に合っておらず、早すぎたり遅すぎたりする。
5,学校生活の不便,授業中に質問しにくい雰囲気があり、疑問があっても聞けない。
5,学校生活の不便,先生が板書しているとき、手元や書いた履歴が見えず、資料の読み取りなどに苦労する。
5,学校生活の不便,なんの課題をいつやればいいのか、スケジュールを立てるのがめんどくさい。
5,学校生活の不便,バイトの日程をいちいちカレンダーに入れるのがめんどくさい。
5,学校生活の不便,自分のやりたいことをスケジュール化するのが難しい。
5,学校生活の不便,電話会議やオンラインミーティングで接続が切れたり、音声が乱れたりする
5,学校生活の不便,学内の図書館や自習室の空席情報が分からず、利用可能かどうか判断しづらい
5,学校生活の不便,大学のWi-Fiの接続状況が安定せず、ネット環境が心配になる
5,学校生活の不便,学校の掲示板や連絡網で情報が散らばり、必要な情報が見つけにくい
5,学校生活の不便,オンライン授業中に音声や映像が途切れる、通信の不具合が起こる
5,学校生活の不便,課題や提出物を送信したかどうか、確認できるシステムがない
5,学校生活の不便,授業で出席確認が面倒
5,学校生活の不便,授業スライドのダウンロードが面倒
5,学校生活の不便,学校のWi-Fiが途切れやすい
5,学校生活の不便,海外ゲームの翻訳をしながら英語の勉強をしたい
5,学校生活の不便,課題をやる予定をうまく立てられない
5,学校生活の不便,授業の教室確認に手間がかかる
5,学校生活の不便,大学内の掲示情報が紙ベースで探しづらい
5,学校生活の不便,プレゼンのとき、プロジェクターの接続トラブルが多い
5,学校生活の不便,授業で出席を紙でとる場合、忘れやすい
5,学校生活の不便,提出期限がいつまでかわからない
5,学校生活の不便,オンライン授業の音声や映像が途切れる
5,学校生活の不便,先生に質問しにくい（特に大人数授業）
5,学校生活の不便,教科書が高すぎる
5,学校生活の不便,成績や単位の反映が遅い
5,学校生活の不便,履修登録システムが使いづらい・重い
5,学校生活の不便,教室の場所が分かりにくくて迷う
5,学校生活の不便,レポートの提出フォーマットが授業ごとにバラバラ
5,学校生活の不便,大学のWi-Fiが弱くてオンライン授業や調べ物がしにくい
5,学校生活の不便,空きコマの時間が中途半端で有効活用しづらい
5,学校生活の不便,学割に必要な書類が学校でしか印刷できない
5,学校生活の不便,授業確認のためにいちいちmanabaやCITポータルを開かないといけないのが大変
5,学校生活の不便,街中にある言葉で英語でなんて言うんだろうと思ってもすぐわからない
5,学校生活の不便,授業の内容をメモするときスマホを使うと怪しまれる
5,学校生活の不便,どの授業でどんな課題が出ているか把握しにくい
5,学校生活の不便,友達に講義資料を頼むのが気まずい
5,学校生活の不便,講義の出席確認が紙で効率が悪い
5,学校生活の不便,スマホの充電が講義中に切れるが、電源席が少ない
5,学校生活の不便,講義の教室変更が分かりづらい
5,学校生活の不便,自習室の空き状況が分からない
5,学校生活の不便,Wi-Fiの接続が教室によって不安定
5,学校生活の不便,授業の休講・補講の連絡が遅い
5,学校生活の不便,講義資料が配布される媒体がバラバラで管理しづらい
5,学校生活の不便,学校の課題提出を忘れがち
5,学校生活の不便,相手がどこの国の人か分からない
5,学校生活の不便,言語が通じない時
5,学校生活の不便,相手が英語通じない
5,学校生活の不便,研究室やゼミでの連絡がLINEや口頭で属人化している
5,学校生活の不便,講義動画が倍速再生できない or スマホで見にくい
5,学校生活の不便,複数の課題やテストの締切をひと目で管理できない
5,学校生活の不便,時間割を自分で決めないといけない
5,学校生活の不便,普通の授業じゃなく、ゼミなどの出席の管理ができない
5,学校生活の不便,千葉工大の学生証が身分証として使えない
5,学校生活の不便,課題が提出できているか分からない（このシステムもできているか分からない）
