arg-id,comment-id,argument
A887_0,887,推しピアニストがコンサートの宣伝にやる気がないため、海外での演奏予定が直前（または直後）しか分からない
A888_0,888,楽曲分析が複雑。調が変わったところくらいはAIで判断して教えて欲しい
A889_0,889,今同じ曲を弾いている人とつながりたい
A890_0,890,弾ける曲のリストをシェアできる仕組みが欲しい（伴走者向け）
A891_0,891,ほとんどの演奏者には演奏機会がない
A892_0,892,目を瞑った写真や変な顔の写真を自動で見つけて削除対象の提案をして欲しい
A893_0,893,初心者向けに、状況に応じたカメラの設定や画角を自分の好きなテイストに合わせて指示して欲しい
A894_0,894,ソフトウェアの運用におけるエラー管理が煩雑
A895_0,895,マニュアルをWordで書こうとする人たちがいる
A896_0,896,休日にインシデントが発生した際の対応・連絡を効果的に行いたい
A897_0,897,インシデント訓練を劇場型で面白く行いたい
